# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
96            	smoothSolver	3.813320e-04	1.379130e-05	2	5.750480e-03	1.979310e-04	2	false	GAMG	2.041090e-02	5.562060e-04	2	true
97            	smoothSolver	5.212070e-04	2.091500e-05	2	6.107650e-03	2.220400e-04	2	false	GAMG	1.944520e-02	5.401180e-04	2	true
98            	smoothSolver	3.983670e-04	1.441980e-05	2	5.752550e-03	1.970660e-04	2	false	GAMG	2.072080e-02	5.609610e-04	2	true
99            	smoothSolver	5.128010e-04	1.999520e-05	2	6.269090e-03	2.303260e-04	2	false	GAMG	2.041870e-02	5.642380e-04	2	true
100           	smoothSolver	3.805560e-04	1.371350e-05	2	5.740370e-03	1.976410e-04	2	false	GAMG	2.040560e-02	5.548220e-04	2	true
101           	smoothSolver	5.206050e-04	2.085980e-05	2	6.098860e-03	2.218010e-04	2	false	GAMG	1.944010e-02	5.388740e-04	2	true
102           	smoothSolver	3.977270e-04	1.435130e-05	2	5.743820e-03	1.968400e-04	2	false	GAMG	2.071590e-02	5.597750e-04	2	true
103           	smoothSolver	5.122690e-04	1.995150e-05	2	6.261190e-03	2.300850e-04	2	false	GAMG	2.041410e-02	5.632170e-04	2	true
104           	smoothSolver	3.800170e-04	1.365520e-05	2	5.731800e-03	1.974290e-04	2	false	GAMG	2.040140e-02	5.538910e-04	2	true
105           	smoothSolver	5.201950e-04	2.081840e-05	2	6.091660e-03	2.216270e-04	2	false	GAMG	1.943640e-02	5.379740e-04	2	true
106           	smoothSolver	3.972910e-04	1.430760e-05	2	5.736830e-03	1.966820e-04	2	false	GAMG	2.071230e-02	5.590050e-04	2	true
107           	smoothSolver	5.119310e-04	1.992050e-05	2	6.254570e-03	2.298870e-04	2	false	GAMG	2.041080e-02	5.624300e-04	2	true
108           	smoothSolver	3.796830e-04	1.362060e-05	2	5.724990e-03	1.973080e-04	2	false	GAMG	2.039850e-02	5.532370e-04	2	true
109           	smoothSolver	5.199220e-04	2.079250e-05	2	6.085610e-03	2.215130e-04	2	false	GAMG	1.943400e-02	5.373200e-04	2	true
110           	smoothSolver	3.971010e-04	1.429270e-05	2	5.731470e-03	1.965580e-04	2	false	GAMG	2.071000e-02	5.585340e-04	2	true
111           	smoothSolver	5.117810e-04	1.990300e-05	2	6.248560e-03	2.297560e-04	2	false	GAMG	2.040890e-02	5.618540e-04	2	true
112           	smoothSolver	3.795940e-04	1.360950e-05	2	5.719750e-03	1.972240e-04	2	false	GAMG	2.039670e-02	5.527140e-04	2	true
113           	smoothSolver	5.198130e-04	2.077870e-05	2	6.080360e-03	2.214230e-04	2	false	GAMG	1.943250e-02	5.367420e-04	2	true
114           	smoothSolver	3.970350e-04	1.429260e-05	2	5.727340e-03	1.964360e-04	2	false	GAMG	2.070860e-02	5.580460e-04	2	true
115           	smoothSolver	5.116560e-04	1.989350e-05	2	6.243710e-03	2.296650e-04	2	false	GAMG	2.040780e-02	5.613310e-04	2	true
116           	smoothSolver	3.795230e-04	1.360660e-05	2	5.716470e-03	1.971440e-04	2	false	GAMG	2.039560e-02	5.522810e-04	2	true
117           	smoothSolver	5.196770e-04	2.076730e-05	2	6.076870e-03	2.213640e-04	2	false	GAMG	1.943160e-02	5.363100e-04	2	true
118           	smoothSolver	3.969510e-04	1.428930e-05	2	5.724380e-03	1.963510e-04	2	false	GAMG	2.070780e-02	5.576910e-04	2	true
