# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
69            	smoothSolver	1.925130e-04	1.791510e-05	8	9.267890e-03	8.300460e-04	12	false	GAMG	1.976710e-04	1.419310e-05	4	true
70            	smoothSolver	1.876990e-04	1.755060e-05	8	9.088590e-03	8.141750e-04	12	false	GAMG	1.965260e-04	1.340840e-05	4	true
71            	smoothSolver	1.827190e-04	1.713510e-05	8	8.904020e-03	7.980620e-04	12	false	GAMG	1.955890e-04	1.313670e-05	4	true
72            	smoothSolver	1.780860e-04	1.677190e-05	8	8.725500e-03	7.823050e-04	12	false	GAMG	1.858860e-04	1.253670e-05	4	true
73            	smoothSolver	1.733680e-04	1.637690e-05	8	8.543500e-03	7.662920e-04	12	false	GAMG	1.835100e-04	1.232770e-05	4	true
74            	smoothSolver	1.688980e-04	1.601520e-05	8	8.363750e-03	7.505570e-04	12	false	GAMG	1.799140e-04	1.172710e-05	4	true
75            	smoothSolver	1.644000e-04	1.563890e-05	8	8.183560e-03	7.346840e-04	12	false	GAMG	1.732850e-04	1.154890e-05	4	true
76            	smoothSolver	1.601110e-04	1.528340e-05	8	8.003740e-03	7.190360e-04	12	false	GAMG	1.699040e-04	1.121940e-05	4	true
77            	smoothSolver	1.557840e-04	1.491860e-05	8	7.822780e-03	7.031910e-04	12	false	GAMG	1.645390e-04	1.151960e-05	4	true
78            	smoothSolver	1.516640e-04	1.457720e-05	8	7.643480e-03	6.875330e-04	12	false	GAMG	1.613980e-04	1.166590e-05	4	true
79            	smoothSolver	1.476130e-04	1.423220e-05	8	7.464550e-03	6.719000e-04	12	false	GAMG	1.553220e-04	1.227680e-05	4	true
80            	smoothSolver	1.436910e-04	1.390180e-05	8	7.288550e-03	6.564500e-04	12	false	GAMG	1.582150e-04	1.270780e-05	4	true
81            	smoothSolver	1.398150e-04	1.356530e-05	8	7.110670e-03	6.409140e-04	12	false	GAMG	1.605040e-04	1.295490e-05	4	true
82            	smoothSolver	1.359940e-04	1.323710e-05	8	6.932860e-03	6.253320e-04	12	false	GAMG	1.616040e-04	1.359450e-05	4	true
83            	smoothSolver	1.322480e-04	1.290790e-05	8	6.754580e-03	6.096980e-04	12	false	GAMG	1.640830e-04	1.368590e-05	4	true
84            	smoothSolver	1.285280e-04	1.258550e-05	8	6.576930e-03	5.940600e-04	12	false	GAMG	1.632440e-04	1.416710e-05	4	true
85            	smoothSolver	1.249190e-04	1.226470e-05	8	6.402090e-03	5.784910e-04	12	false	GAMG	1.604660e-04	1.439200e-05	4	true
86            	smoothSolver	1.213400e-04	1.195180e-05	8	6.227800e-03	5.629540e-04	12	false	GAMG	1.586460e-04	1.506680e-05	3	true
87            	smoothSolver	1.178230e-04	1.163370e-05	8	6.049020e-03	5.469890e-04	12	false	GAMG	1.557510e-04	1.545820e-05	4	true
88            	smoothSolver	1.143460e-04	1.133090e-05	8	5.876560e-03	5.315090e-04	12	false	GAMG	1.557850e-04	1.488660e-05	3	true
89            	smoothSolver	1.109860e-04	1.103320e-05	8	5.701060e-03	5.158340e-04	12	false	GAMG	1.567690e-04	1.035760e-05	5	true
90            	smoothSolver	1.077410e-04	1.075610e-05	8	5.534170e-03	5.008780e-04	12	false	GAMG	1.563780e-04	1.141690e-05	3	true
91            	smoothSolver	1.043730e-04	1.043150e-05	8	5.352610e-03	4.846020e-04	12	false	GAMG	1.582090e-04	1.422920e-05	3	true
