# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
104           	smoothSolver	3.956830e-03	2.852970e-04	6	2.432750e-03	2.037420e-04	1	false	GAMG	6.878850e-04	3.965000e-05	4	true
105           	smoothSolver	3.881170e-03	2.778340e-04	6	2.490740e-03	1.981970e-04	1	false	GAMG	6.547550e-04	4.089210e-05	4	true
106           	smoothSolver	3.778420e-03	2.702800e-04	6	2.339140e-03	1.891680e-04	1	false	GAMG	6.221580e-04	4.048060e-05	4	true
107           	smoothSolver	3.681230e-03	2.626510e-04	6	2.172470e-03	1.803430e-04	1	false	GAMG	5.894260e-04	3.948370e-05	4	true
108           	smoothSolver	3.580990e-03	2.549510e-04	6	2.040730e-03	1.718490e-04	1	false	GAMG	5.593180e-04	3.830230e-05	4	true
109           	smoothSolver	3.477660e-03	2.472110e-04	6	1.939510e-03	1.634370e-04	1	false	GAMG	5.308110e-04	3.694550e-05	4	true
110           	smoothSolver	3.379270e-03	2.394180e-04	6	1.850710e-03	1.554580e-04	1	false	GAMG	5.032300e-04	3.540890e-05	4	true
111           	smoothSolver	3.272100e-03	2.315870e-04	6	1.764360e-03	1.476000e-04	1	false	GAMG	4.779530e-04	3.373230e-05	4	true
112           	smoothSolver	3.173180e-03	2.237340e-04	6	1.682020e-03	1.401650e-04	1	false	GAMG	4.551270e-04	3.198370e-05	4	true
113           	smoothSolver	3.066480e-03	2.158830e-04	6	1.600480e-03	1.327520e-04	1	false	GAMG	4.332560e-04	3.022640e-05	4	true
114           	smoothSolver	2.969650e-03	2.080330e-04	6	1.521820e-03	1.257070e-04	1	false	GAMG	4.135010e-04	2.842100e-05	4	true
115           	smoothSolver	2.862810e-03	2.002030e-04	6	1.464880e-03	1.185790e-04	1	false	GAMG	3.946410e-04	2.686650e-05	4	true
116           	smoothSolver	2.764490e-03	1.924030e-04	6	1.422540e-03	1.119690e-04	1	false	GAMG	3.749580e-04	2.466510e-05	4	true
117           	smoothSolver	2.666250e-03	1.846430e-04	6	1.381610e-03	1.062070e-04	1	false	GAMG	3.587770e-04	2.265840e-05	4	true
118           	smoothSolver	2.566140e-03	1.769360e-04	6	1.336940e-03	1.006330e-04	1	false	GAMG	3.407580e-04	2.094190e-05	4	true
119           	smoothSolver	2.469690e-03	1.692950e-04	6	1.296660e-03	9.536990e-05	1	false	GAMG	3.260650e-04	1.944570e-05	4	true
120           	smoothSolver	2.368260e-03	1.617520e-04	6	1.254460e-03	9.025150e-05	1	false	GAMG	3.091240e-04	1.809330e-05	4	true
121           	smoothSolver	2.275810e-03	1.542740e-04	6	1.236500e-03	8.558390e-05	1	false	GAMG	2.953400e-04	1.699010e-05	4	true
122           	smoothSolver	2.178840e-03	1.468950e-04	6	1.220820e-03	8.137470e-05	1	false	GAMG	2.808370e-04	1.603280e-05	4	true
123           	smoothSolver	2.094190e-03	1.396360e-04	6	1.206030e-03	7.738610e-05	1	false	GAMG	2.697170e-04	1.533870e-05	4	true
124           	smoothSolver	1.999950e-03	1.324860e-04	6	1.182040e-03	7.330140e-05	1	false	GAMG	2.567710e-04	1.477430e-05	4	true
125           	smoothSolver	1.922600e-03	1.901550e-04	5	1.155800e-03	6.934070e-05	1	false	GAMG	2.486280e-04	1.424350e-05	4	true
126           	smoothSolver	1.833860e-03	1.802090e-04	5	1.119620e-03	6.514830e-05	1	false	GAMG	2.369650e-04	1.389480e-05	4	true
127           	smoothSolver	1.754640e-03	1.705110e-04	5	1.082790e-03	6.120000e-05	1	false	GAMG	2.302190e-04	1.391770e-05	4	true
128           	smoothSolver	1.670760e-03	1.610400e-04	5	1.039650e-03	5.768280e-05	1	false	GAMG	2.191770e-04	1.333010e-05	4	true
129           	smoothSolver	1.594390e-03	1.517750e-04	5	9.956640e-04	5.399820e-05	1	false	GAMG	2.130010e-04	1.308680e-05	4	true
130           	smoothSolver	1.514620e-03	1.427160e-04	5	9.630590e-04	5.062050e-05	1	false	GAMG	2.030060e-04	1.314280e-05	4	true
131           	smoothSolver	1.440210e-03	1.339020e-04	5	9.448830e-04	4.753400e-05	1	false	GAMG	1.975310e-04	1.310640e-05	4	true
132           	smoothSolver	1.365770e-03	1.253050e-04	5	9.258890e-04	4.458810e-05	1	false	GAMG	1.881910e-04	1.320740e-05	4	true
133           	smoothSolver	1.296490e-03	1.169790e-04	5	9.052860e-04	4.173220e-05	1	false	GAMG	1.831420e-04	1.326620e-05	4	true
134           	smoothSolver	1.224070e-03	1.089140e-04	5	8.787790e-04	3.902830e-05	1	false	GAMG	1.746020e-04	1.366230e-05	4	true
135           	smoothSolver	1.155540e-03	1.011510e-04	5	8.503990e-04	3.633330e-05	1	false	GAMG	1.697770e-04	1.359890e-05	4	true
136           	smoothSolver	1.085260e-03	9.370200e-05	5	8.188470e-04	3.416130e-05	1	false	GAMG	1.635820e-04	1.345040e-05	4	true
137           	smoothSolver	1.022810e-03	8.653610e-05	5	7.872370e-04	3.210640e-05	1	false	GAMG	1.587430e-04	1.326130e-05	4	true
138           	smoothSolver	9.624970e-04	7.964060e-05	5	7.517650e-04	3.053540e-05	1	false	GAMG	1.536610e-04	1.302970e-05	4	true
139           	smoothSolver	9.011910e-04	7.299120e-05	5	7.191100e-04	2.899000e-05	1	false	GAMG	1.492300e-04	1.282790e-05	4	true
140           	smoothSolver	8.421930e-04	6.667270e-05	5	7.012850e-04	2.752820e-05	1	false	GAMG	1.445510e-04	1.263530e-05	4	true
141           	smoothSolver	7.849100e-04	6.061270e-05	5	6.839100e-04	2.614040e-05	1	false	GAMG	1.405940e-04	1.246870e-05	4	true
