# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
105           	smoothSolver	5.814820e-05	4.513580e-06	8	4.266630e-04	4.129220e-05	2	false	GAMG	1.003390e-04	7.219750e-06	4	true
106           	smoothSolver	6.031820e-05	4.651360e-06	8	4.102360e-04	2.945470e-05	3	false	GAMG	9.932250e-05	5.680260e-06	4	true
107           	smoothSolver	6.220350e-05	4.774020e-06	8	3.807120e-04	2.675350e-05	3	false	GAMG	1.030620e-04	5.872100e-06	4	true
108           	smoothSolver	6.380810e-05	4.877630e-06	8	3.516010e-04	2.492800e-05	3	false	GAMG	1.056210e-04	6.290730e-06	4	true
109           	smoothSolver	6.514510e-05	4.963660e-06	8	3.244600e-04	2.388000e-05	3	false	GAMG	1.069680e-04	6.502360e-06	4	true
110           	smoothSolver	6.624140e-05	5.032990e-06	8	2.992120e-04	2.315280e-05	3	false	GAMG	1.076570e-04	6.508550e-06	4	true
111           	smoothSolver	6.712990e-05	5.086710e-06	8	2.760950e-04	2.251290e-05	3	false	GAMG	1.080020e-04	6.464220e-06	4	true
112           	smoothSolver	6.783910e-05	5.126700e-06	8	2.558070e-04	2.189480e-05	3	false	GAMG	1.081580e-04	6.412480e-06	4	true
113           	smoothSolver	6.838490e-05	5.154110e-06	8	2.385320e-04	2.130050e-05	3	false	GAMG	1.082110e-04	6.330110e-06	4	true
114           	smoothSolver	6.878950e-05	5.170540e-06	8	2.240630e-04	2.074420e-05	3	false	GAMG	1.081960e-04	6.285660e-06	4	true
115           	smoothSolver	6.906070e-05	5.177370e-06	8	2.126210e-04	2.023410e-05	3	false	GAMG	1.081870e-04	6.226170e-06	4	true
116           	smoothSolver	6.921060e-05	5.176030e-06	8	2.035890e-04	1.976830e-05	3	false	GAMG	1.082160e-04	6.134220e-06	4	true
117           	smoothSolver	6.925340e-05	5.167650e-06	8	1.966820e-04	1.933920e-05	3	false	GAMG	1.082770e-04	6.001900e-06	4	true
118           	smoothSolver	6.920410e-05	5.153390e-06	8	1.914900e-04	1.894240e-05	3	false	GAMG	1.083700e-04	5.855320e-06	4	true
119           	smoothSolver	6.906850e-05	5.134400e-06	8	1.878130e-04	1.857480e-05	3	false	GAMG	1.084670e-04	1.082900e-05	3	true
