# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
72            	smoothSolver	3.625560e-03	3.522190e-04	10	5.393380e-03	4.678740e-04	9	false	GAMG	1.293360e-03	1.274830e-04	8	true
73            	smoothSolver	3.563990e-03	3.488100e-04	10	5.230330e-03	4.587730e-04	9	false	GAMG	1.280740e-03	9.354100e-05	10	true
74            	smoothSolver	3.526220e-03	3.447520e-04	10	5.212880e-03	4.552540e-04	9	false	GAMG	1.267890e-03	8.958790e-05	10	true
75            	smoothSolver	3.479090e-03	3.411370e-04	10	5.126750e-03	4.485510e-04	9	false	GAMG	1.253530e-03	9.142640e-05	10	true
76            	smoothSolver	3.433600e-03	3.376600e-04	10	5.043960e-03	4.418820e-04	9	false	GAMG	1.238300e-03	9.391350e-05	10	true
77            	smoothSolver	3.391720e-03	3.341880e-04	10	4.980500e-03	4.358460e-04	9	false	GAMG	1.222090e-03	9.639000e-05	10	true
78            	smoothSolver	3.350920e-03	3.307730e-04	10	4.924760e-03	4.299700e-04	9	false	GAMG	1.204440e-03	9.876030e-05	10	true
79            	smoothSolver	3.311370e-03	3.274680e-04	10	4.871230e-03	4.239220e-04	9	false	GAMG	1.185690e-03	1.011100e-04	10	true
80            	smoothSolver	3.273540e-03	3.242510e-04	10	4.817570e-03	4.177850e-04	9	false	GAMG	1.169200e-03	1.034880e-04	10	true
81            	smoothSolver	3.236650e-03	3.210300e-04	10	4.763660e-03	4.119510e-04	9	false	GAMG	1.155550e-03	1.059260e-04	10	true
82            	smoothSolver	3.200470e-03	3.179300e-04	10	4.709770e-03	4.069840e-04	9	false	GAMG	1.145450e-03	1.084480e-04	10	true
83            	smoothSolver	3.164610e-03	3.148250e-04	10	4.655950e-03	4.026160e-04	9	false	GAMG	1.137720e-03	1.110210e-04	10	true
84            	smoothSolver	3.129360e-03	3.117190e-04	10	4.601970e-03	3.990220e-04	9	false	GAMG	1.129990e-03	1.105380e-04	11	true
85            	smoothSolver	3.093130e-03	3.086680e-04	10	4.568260e-03	3.958390e-04	9	false	GAMG	1.109550e-03	1.084460e-04	11	true
86            	smoothSolver	3.055430e-03	2.535050e-04	11	4.497060e-03	3.918200e-04	9	false	GAMG	1.104200e-03	8.357150e-05	12	true
87            	smoothSolver	3.036180e-03	3.015400e-04	10	4.513740e-03	3.946200e-04	9	false	GAMG	1.096800e-03	8.380000e-05	12	true
88            	smoothSolver	3.002390e-03	2.989130e-04	10	4.416740e-03	3.853820e-04	9	false	GAMG	1.085340e-03	8.473450e-05	12	true
89            	smoothSolver	2.964950e-03	2.961980e-04	10	4.336120e-03	3.796050e-04	9	false	GAMG	1.076230e-03	8.637220e-05	12	true
90            	smoothSolver	2.930140e-03	2.436120e-04	11	4.273950e-03	3.756970e-04	9	false	GAMG	1.075360e-03	8.985390e-05	12	true
91            	smoothSolver	2.907070e-03	2.899750e-04	10	4.279270e-03	3.782780e-04	9	false	GAMG	1.064840e-03	9.038650e-05	12	true
92            	smoothSolver	2.873890e-03	2.386340e-04	11	4.201860e-03	3.698420e-04	9	false	GAMG	1.060330e-03	9.261010e-05	12	true
93            	smoothSolver	2.846720e-03	2.841230e-04	10	4.200690e-03	3.700120e-04	9	false	GAMG	1.047420e-03	9.295910e-05	12	true
94            	smoothSolver	2.811800e-03	2.340250e-04	11	4.122110e-03	3.610840e-04	9	false	GAMG	1.040090e-03	9.501030e-05	12	true
95            	smoothSolver	2.785440e-03	2.314000e-04	11	4.124210e-03	3.613220e-04	9	false	GAMG	1.033100e-03	9.682610e-05	12	true
96            	smoothSolver	2.760420e-03	2.756630e-04	10	4.106680e-03	3.588230e-04	9	false	GAMG	1.018550e-03	9.640220e-05	12	true
97            	smoothSolver	2.725370e-03	2.272760e-04	11	4.015590e-03	3.498580e-04	9	false	GAMG	1.012820e-03	9.775800e-05	12	true
98            	smoothSolver	2.699660e-03	2.248640e-04	11	4.010190e-03	3.513530e-04	9	false	GAMG	1.010080e-03	9.928090e-05	12	true
99            	smoothSolver	2.676230e-03	2.225570e-04	11	3.990090e-03	3.509790e-04	9	false	GAMG	1.007350e-03	9.997580e-05	12	true
100           	smoothSolver	2.651120e-03	2.203990e-04	11	3.955920e-03	3.491930e-04	9	false	GAMG	1.004110e-03	1.003240e-04	12	true
101           	smoothSolver	2.624730e-03	2.183100e-04	11	3.915830e-03	3.470060e-04	9	false	GAMG	1.000230e-03	9.471000e-05	13	true
102           	smoothSolver	2.592600e-03	2.162360e-04	11	3.886210e-03	3.445070e-04	9	false	GAMG	9.877070e-04	9.695090e-05	12	true
103           	smoothSolver	2.568580e-03	2.143300e-04	11	3.823840e-03	3.428910e-04	9	false	GAMG	9.877790e-04	9.321100e-05	13	true
104           	smoothSolver	2.542730e-03	2.124180e-04	11	3.798140e-03	3.404400e-04	9	false	GAMG	9.760330e-04	9.620380e-05	12	true
105           	smoothSolver	2.521680e-03	2.105550e-04	11	3.744540e-03	3.389380e-04	9	false	GAMG	9.736730e-04	9.171840e-05	13	true
106           	smoothSolver	2.495460e-03	2.087300e-04	11	3.718500e-03	3.362640e-04	9	false	GAMG	9.618920e-04	9.456330e-05	12	true
107           	smoothSolver	2.474670e-03	2.069730e-04	11	3.668840e-03	3.346680e-04	9	false	GAMG	9.581570e-04	8.894260e-05	13	true
108           	smoothSolver	2.447980e-03	2.051950e-04	11	3.640470e-03	3.317380e-04	9	false	GAMG	9.464030e-04	9.333100e-05	12	true
109           	smoothSolver	2.427480e-03	2.034850e-04	11	3.595560e-03	3.301000e-04	9	false	GAMG	9.429970e-04	8.677640e-05	13	true
110           	smoothSolver	2.399840e-03	2.017350e-04	11	3.568560e-03	3.269650e-04	9	false	GAMG	9.314750e-04	8.436020e-05	13	true
111           	smoothSolver	2.373680e-03	1.999980e-04	11	3.538150e-03	3.246520e-04	9	false	GAMG	9.231720e-04	8.439610e-05	13	true
